date,status,cases
2020-04-04,recovered,26400
2020-04-05,confirmed,100123
2020-04-05,deaths,1584
2020-04-05,recovered,28700
2020-04-06,confirmed,103374
2020-04-06,deaths,1810
2020-04-06,recovered,28700
2020-04-07,confirmed,107663
2020-04-07,deaths,2016
2020-04-07,recovered,36081
2020-04-08,confirmed,113296
2020-04-08,deaths,2349
2020-04-08,recovered,46300
2020-04-09,confirmed,118181
2020-04-09,deaths,2607
2020-04-09,recovered,52407
2020-04-10,confirmed,122171
2020-04-10,deaths,2767
2020-04-10,recovered,53913
2020-04-11,confirmed,124908
2020-04-11,deaths,2736
2020-04-11,recovered,57400
2020-04-12,confirmed,127854
2020-04-12,deaths,3022
2020-04-12,recovered,60300
2020-04-13,confirmed,130072
2020-04-13,deaths,3194
2020-04-13,recovered,64300
2020-04-14,confirmed,131359
2020-04-14,deaths,3294
2020-04-14,recovered,68200
2020-04-15,confirmed,134753
2020-04-15,deaths,3804
2020-04-15,recovered,72600
2020-04-16,confirmed,137698
2020-04-16,deaths,4052
2020-04-16,recovered,77000
2020-04-17,confirmed,141397
2020-04-17,deaths,4352
2020-04-17,recovered,83114
2020-04-18,confirmed,143342
2020-04-18,deaths,4459
2020-04-18,recovered,85400
2020-04-19,confirmed,145184
2020-04-19,deaths,4586
2020-04-19,recovered,88000
2020-04-20,confirmed,147065
2020-04-20,deaths,4862
2020-04-20,recovered,91500
2020-04-21,confirmed,148291
2020-04-21,deaths,5033
2020-04-21,recovered,95200
2020-04-22,confirmed,150648
2020-04-22,deaths,5279
2020-04-22,recovered,99400
2020-04-23,confirmed,153129
2020-04-23,deaths,5575
2020-04-23,recovered,103300
2020-04-24,confirmed,154999
2020-04-24,deaths,5760
2020-04-24,recovered,109800
2020-04-25,confirmed,156513
2020-04-25,deaths,5877
2020-04-25,recovered,109800
2020-04-26,confirmed,157770
2020-04-26,deaths,5976
2020-04-26,recovered,112000
2020-04-27,confirmed,158758
2020-04-27,deaths,6126
2020-04-27,recovered,114500
2020-04-28,confirmed,159912
2020-04-28,deaths,6314
2020-04-28,recovered,117400
2020-04-29,confirmed,161539
2020-04-29,deaths,6467
2020-04-29,recovered,120400
2020-04-30,confirmed,163009
2020-04-30,deaths,6623
2020-04-30,recovered,123500
2020-05-01,confirmed,164077
2020-05-01,deaths,6736
2020-05-01,recovered,126900
2020-05-02,confirmed,164967
