date,status,cases
2020-05-04,confirmed,20941
2020-05-04,deaths,476
2020-05-04,recovered,5635
2020-05-05,confirmed,22049
2020-05-05,deaths,514
2020-05-05,recovered,5801
2020-05-06,confirmed,24073
2020-05-06,deaths,564
2020-05-06,recovered,6464
2020-05-07,confirmed,24644
2020-05-07,deaths,585
2020-05-07,recovered,6464
2020-05-08,confirmed,26435
2020-05-08,deaths,599
2020-05-08,recovered,7530
2020-05-09,confirmed,28736
2020-05-09,deaths,636
2020-05-09,recovered,7809
2020-05-10,confirmed,30334
2020-05-10,deaths,659
2020-05-10,recovered,8063
2020-05-11,confirmed,32081
2020-05-11,deaths,706
2020-05-11,recovered,8555
2020-05-12,confirmed,34336
2020-05-12,deaths,737
2020-05-12,recovered,8812
2020-05-13,confirmed,35298
2020-05-13,deaths,761
2020-05-13,recovered,8899
2020-05-14,confirmed,35788
2020-05-14,deaths,770
2020-05-14,recovered,9695
2020-05-15,confirmed,38799
2020-05-15,deaths,834
2020-05-15,recovered,10880
2020-05-16,confirmed,38799
2020-05-16,deaths,834
2020-05-16,recovered,10880
2020-05-17,confirmed,40151
2020-05-17,deaths,873
2020-05-17,recovered,11341
2020-05-18,confirmed,42125
2020-05-18,deaths,903
2020-05-18,recovered,11922
2020-05-19,confirmed,43966
2020-05-19,deaths,939
2020-05-19,recovered,12489
2020-05-20,confirmed,45898
2020-05-20,deaths,985
2020-05-20,recovered,13101
2020-05-21,confirmed,48091
2020-05-21,deaths,1017
2020-05-21,recovered,14155
2020-05-22,confirmed,50694
2020-05-22,deaths,1067
2020-05-22,recovered,15201
2020-05-23,confirmed,52437
2020-05-23,deaths,1101
2020-05-23,recovered,16653
2020-05-24,confirmed,54601
2020-05-24,deaths,1133
2020-05-24,recovered,17198
2020-05-25,confirmed,56349
2020-05-25,deaths,1167
2020-05-25,recovered,17482
2020-05-26,confirmed,57705
2020-05-26,deaths,1197
2020-05-26,recovered,18314
2020-05-27,confirmed,59151
2020-05-27,deaths,1225
2020-05-27,recovered,19142
2020-05-28,confirmed,61227
2020-05-28,deaths,1260
2020-05-28,recovered,20231
2020-05-29,confirmed,64028
2020-05-29,deaths,1317
2020-05-29,recovered,22305
2020-05-30,confirmed,66457
2020-05-30,deaths,1395
2020-05-30,recovered,24131
