date,status,cases
2020-04-01,recovered,11053
2020-04-02,confirmed,59929
2020-04-02,deaths,5398
2020-04-02,recovered,12548
2020-04-03,confirmed,65202
2020-04-03,deaths,6520
2020-04-03,recovered,14135
2020-04-04,confirmed,69500
2020-04-04,deaths,7574
2020-04-04,recovered,15572
2020-04-05,confirmed,71412
2020-04-05,deaths,8093
2020-04-05,recovered,16349
2020-04-06,confirmed,75343
2020-04-06,deaths,8926
2020-04-06,recovered,17428
2020-04-07,confirmed,79163
2020-04-07,deaths,10343
2020-04-07,recovered,19523
2020-04-08,confirmed,83057
2020-04-08,deaths,10887
2020-04-08,recovered,21452
2020-04-09,confirmed,87366
2020-04-09,deaths,12228
2020-04-09,recovered,23413
2020-04-10,confirmed,91738
2020-04-10,deaths,13215
2020-04-10,recovered,25195
2020-04-11,confirmed,94863
2020-04-11,deaths,13851
2020-04-11,recovered,26663
2020-04-12,confirmed,121712
2020-04-12,deaths,14412
2020-04-12,recovered,27469
2020-04-13,confirmed,125394
2020-04-13,deaths,14986
2020-04-13,recovered,28001
2020-04-14,confirmed,130365
2020-04-14,deaths,15731
2020-04-14,recovered,28805
2020-04-15,confirmed,133585
2020-04-15,deaths,17169
2020-04-15,recovered,30955
2020-04-16,confirmed,146075
2020-04-16,deaths,17922
2020-04-16,recovered,32812
2020-04-17,confirmed,148084
2020-04-17,deaths,18683
2020-04-17,recovered,34420
2020-04-18,confirmed,148086
2020-04-18,deaths,19325
2020-04-18,recovered,35983
2020-04-19,confirmed,153011
2020-04-19,deaths,19720
2020-04-19,recovered,36578
2020-04-20,confirmed,155393
2020-04-20,deaths,20267
2020-04-20,recovered,37409
2020-04-21,confirmed,158168
2020-04-21,deaths,20798
2020-04-21,recovered,39181
2020-04-22,confirmed,155980
2020-04-22,deaths,21342
2020-04-22,recovered,40657
2020-04-23,confirmed,158303
2020-04-23,deaths,21858
2020-04-23,recovered,42088
2020-04-24,confirmed,159952
2020-04-24,deaths,22248
2020-04-24,recovered,43493
2020-04-25,confirmed,161644
2020-04-25,deaths,22617
2020-04-25,recovered,44594
2020-04-26,confirmed,162220
2020-04-26,deaths,22859
2020-04-26,recovered,44903
2020-04-27,confirmed,165963
2020-04-27,deaths,23296
2020-04-27,recovered,45513
2020-04-28,confirmed,169053
2020-04-28,deaths,23663
2020-04-28,recovered,46886
2020-04-29,confirmed,166543
2020-04-29,deaths,24090
2020-04-29,recovered,48228
2020-04-30,confirmed,167299
2020-04-30,deaths,24379
2020-04-30,recovered,49476
2020-05-01,confirmed,167305
2020-05-01,deaths,24597
2020-05-01,recovered,50212
2020-05-02,confirmed,168518
2020-05-02,deaths,24763
2020-05-02,recovered,50663
2020-05-03,confirmed,168925
2020-05-03,deaths,24900
2020-05-03,recovered,50885
2020-05-04,confirmed,169583
2020-05-04,deaths,25204
2020-05-04,recovered,51476
2020-05-05,confirmed,170687
2020-05-05,deaths,25537
2020-05-05,recovered,52842
2020-05-06,confirmed,174224
2020-05-06,deaths,25812
2020-05-06,recovered,54079
2020-05-07,confirmed,174918
2020-05-07,deaths,25990
2020-05-07,recovered,55191
2020-05-08,confirmed,176202
2020-05-08,deaths,26233
2020-05-08,recovered,55892
2020-05-09,confirmed,176782
2020-05-09,deaths,26313
2020-05-09,recovered,56148
2020-05-10,confirmed,177094
2020-05-10,deaths,26383
2020-05-10,recovered,56327
2020-05-11,confirmed,177547
2020-05-11,deaths,26646
2020-05-11,recovered,56835
2020-05-12,confirmed,178349
2020-05-12,deaths,26994
2020-05-12,recovered,57898
2020-05-13,confirmed,178184
2020-05-13,deaths,27077
2020-05-13,recovered,58786
2020-05-14,confirmed,178994
2020-05-14,deaths,27428
2020-05-14,recovered,59719
2020-05-15,confirmed,179630
2020-05-15,deaths,27532
2020-05-15,recovered,60562
2020-05-16,confirmed,179630
2020-05-16,deaths,27532
2020-05-16,recovered,60562
2020-05-17,confirmed,179693
2020-05-17,deaths,28111
2020-05-17,recovered,61327
2020-05-18,confirmed,180051
2020-05-18,deaths,28242
2020-05-18,recovered,61843
2020-05-19,confirmed,180933
2020-05-19,deaths,28025
2020-05-19,recovered,62678
2020-05-20,confirmed,181700
2020-05-20,deaths,28135
2020-05-20,recovered,63472
2020-05-21,confirmed,181951
2020-05-21,deaths,28218
2020-05-21,recovered,63976
2020-05-22,confirmed,182015
2020-05-22,deaths,28218
2020-05-22,recovered,63986
2020-05-23,confirmed,182036
2020-05-23,deaths,28218
2020-05-23,recovered,63988
2020-05-24,confirmed,182709
2020-05-24,deaths,28370
2020-05-24,recovered,64735
2020-05-25,confirmed,183067
2020-05-25,deaths,28460
2020-05-25,recovered,65317
2020-05-26,confirmed,182847
2020-05-26,deaths,28533
2020-05-26,recovered,65997
2020-05-27,confirmed,183038
2020-05-27,deaths,28599
2020-05-27,recovered,66702
2020-05-28,confirmed,186364
2020-05-28,deaths,28665
2020-05-28,recovered,67309
2020-05-29,confirmed,186923
2020-05-29,deaths,28717
2020-05-29,recovered,67921
2020-05-30,confirmed,188752
2020-05-30,deaths,28774
2020-05-30,recovered,68386
2020-05-31,confirmed,189009
2020-05-31,deaths,28805
2020-05-31,recovered,68473
2020-06-01,confirmed,189348
2020-06-01,deaths,28836
2020-06-01,recovered,68558
2020-06-02,confirmed,188450
2020-06-02,deaths,28943
2020-06-02,recovered,68930
2020-06-03,confirmed,114400
2020-06-03,deaths,29024
2020-06-03,recovered,69573
2020-06-04,confirmed,189569
2020-06-04,deaths,29068
2020-06-04,recovered,70094
2020-06-05,confirmed,190180
2020-06-05,deaths,29114
2020-06-05,recovered,70622
