date,status,cases
2020-04-08,deaths,178
2020-04-08,recovered,506
2020-04-09,confirmed,6725
2020-04-09,deaths,226
2020-04-09,recovered,620
2020-04-10,confirmed,7598
2020-04-10,deaths,246
2020-04-10,recovered,774
2020-04-11,confirmed,8446
2020-04-11,deaths,288
2020-04-11,recovered,969
2020-04-12,confirmed,9205
2020-04-12,deaths,331
2020-04-12,recovered,1080
2020-04-13,confirmed,10453
2020-04-13,deaths,358
2020-04-13,recovered,1181
2020-04-14,confirmed,11487
2020-04-14,deaths,393
2020-04-14,recovered,1359
2020-04-15,confirmed,12322
2020-04-15,deaths,405
2020-04-15,recovered,1432
2020-04-16,confirmed,13430
2020-04-16,deaths,448
2020-04-16,recovered,1768
2020-04-17,confirmed,14352
2020-04-17,deaths,486
2020-04-17,recovered,2041
2020-04-18,confirmed,15722
2020-04-18,deaths,521
2020-04-18,recovered,2463
2020-04-19,confirmed,17615
2020-04-19,deaths,559
2020-04-19,recovered,2854
2020-04-20,confirmed,18539
2020-04-20,deaths,592
2020-04-20,recovered,3273
2020-04-21,confirmed,20080
2020-04-21,deaths,645
2020-04-21,recovered,3975
2020-04-22,confirmed,21370
2020-04-22,deaths,681
2020-04-22,recovered,4370
2020-04-23,confirmed,23077
2020-04-23,deaths,721
2020-04-23,recovered,5012
2020-04-24,confirmed,24530
2020-04-24,deaths,780
2020-04-24,recovered,5498
2020-04-25,confirmed,26283
2020-04-25,deaths,825
2020-04-25,recovered,5939
2020-04-26,confirmed,27890
2020-04-26,deaths,881
2020-04-26,recovered,6523
2020-04-27,confirmed,29451
2020-04-27,deaths,939
2020-04-27,recovered,7137
2020-04-28,confirmed,31324
2020-04-28,deaths,1008
2020-04-28,recovered,7747
2020-04-29,confirmed,33062
2020-04-29,deaths,1079
2020-04-29,recovered,8437
2020-04-30,confirmed,34863
2020-04-30,deaths,1154
2020-04-30,recovered,9068
2020-05-01,confirmed,37257
2020-05-01,deaths,1223
2020-05-01,recovered,10007
2020-05-02,confirmed,39699
2020-05-02,deaths,1323
2020-05-02,recovered,10819
2020-05-03,confirmed,42505
2020-05-03,deaths,1391
2020-05-03,recovered,11775
2020-05-04,confirmed,46437
2020-05-04,deaths,1566
2020-05-04,recovered,12847
2020-05-05,confirmed,49400
2020-05-05,deaths,1693
2020-05-05,recovered,14142
2020-05-06,confirmed,52987
2020-05-06,deaths,1785
2020-05-06,recovered,15331
2020-05-07,confirmed,56351
2020-05-07,deaths,1889
2020-05-07,recovered,16776
2020-05-08,confirmed,59695
2020-05-08,deaths,1985
2020-05-08,recovered,17887
2020-05-09,confirmed,62808
2020-05-09,deaths,2101
2020-05-09,recovered,19301
2020-05-10,confirmed,67161
2020-05-10,deaths,2212
2020-05-10,recovered,20969
2020-05-11,confirmed,70768
2020-05-11,deaths,2294
2020-05-11,recovered,22549
2020-05-12,confirmed,74292
2020-05-12,deaths,2415
2020-05-12,recovered,24420
2020-05-13,confirmed,78055
2020-05-13,deaths,2551
2020-05-13,recovered,26400
2020-05-14,confirmed,81997
2020-05-14,deaths,2649
2020-05-14,recovered,27969
2020-05-15,confirmed,85784
2020-05-15,deaths,2753
2020-05-15,recovered,30258
2020-05-16,confirmed,90648
2020-05-16,deaths,2871
2020-05-16,recovered,34224
2020-05-17,confirmed,95698
2020-05-17,deaths,3025
2020-05-17,recovered,36795
2020-05-18,confirmed,100328
2020-05-18,deaths,3156
2020-05-18,recovered,39233
2020-05-19,confirmed,106475
2020-05-19,deaths,3302
2020-05-19,recovered,42309
2020-05-20,confirmed,112028
2020-05-20,deaths,3434
2020-05-20,recovered,45422
2020-05-21,confirmed,118226
2020-05-21,deaths,3584
2020-05-21,recovered,48553
2020-05-22,confirmed,124794
2020-05-22,deaths,3726
2020-05-22,recovered,51824
2020-05-23,confirmed,131423
2020-05-23,deaths,3868
2020-05-23,recovered,54385
2020-05-24,confirmed,138536
2020-05-24,deaths,4024
2020-05-24,recovered,57692
2020-05-25,confirmed,144950
2020-05-25,deaths,4172
2020-05-25,recovered,60706
2020-05-26,confirmed,150793
2020-05-26,deaths,4344
2020-05-26,recovered,64277
2020-05-27,confirmed,158086
2020-05-27,deaths,4534
2020-05-27,recovered,67749
2020-05-28,confirmed,165386
2020-05-28,deaths,4711
2020-05-28,recovered,70920
2020-05-29,confirmed,173491
2020-05-29,deaths,4980
2020-05-29,recovered,82627
2020-05-30,confirmed,181827
2020-05-30,deaths,5185
2020-05-30,recovered,86936
2020-05-31,confirmed,190609
2020-05-31,deaths,5408
2020-05-31,recovered,91852
2020-06-01,confirmed,198370
2020-06-01,deaths,5608
2020-06-01,recovered,95754
2020-06-02,confirmed,207191
2020-06-02,deaths,5829
2020-06-02,recovered,100285
2020-06-03,confirmed,216824
2020-06-03,deaths,6088
2020-06-03,recovered,104071
2020-06-04,confirmed,226713
2020-06-04,deaths,6363
2020-06-04,recovered,108450
2020-06-05,confirmed,236184
2020-06-05,deaths,6649
2020-06-05,recovered,113233
2020-06-06,confirmed,246622
2020-06-06,deaths,6946
2020-06-06,recovered,118695
2020-06-07,confirmed,257486
2020-06-07,deaths,7207
2020-06-07,recovered,123848
2020-06-08,confirmed,265928
2020-06-08,deaths,7473
2020-06-08,recovered,129095
