date,status,cases
2020-04-08,recovered,48021
2020-04-09,confirmed,153222
2020-04-09,deaths,15447
2020-04-09,recovered,52165
2020-04-10,confirmed,158273
2020-04-10,deaths,16081
2020-04-10,recovered,55668
2020-04-11,confirmed,163027
2020-04-11,deaths,16606
2020-04-11,recovered,59109
2020-04-12,confirmed,166831
2020-04-12,deaths,17209
2020-04-12,recovered,62391
2020-04-13,confirmed,170099
2020-04-13,deaths,17756
2020-04-13,recovered,64727
2020-04-14,confirmed,172541
2020-04-14,deaths,18056
2020-04-14,recovered,67504
2020-04-15,confirmed,177644
2020-04-15,deaths,18708
2020-04-15,recovered,70853
2020-04-16,confirmed,184948
2020-04-16,deaths,19315
2020-04-16,recovered,74797
2020-04-17,confirmed,190839
2020-04-17,deaths,20002
2020-04-17,recovered,74797
2020-04-18,confirmed,191726
2020-04-18,deaths,20043
2020-04-18,recovered,74797
2020-04-19,confirmed,198674
2020-04-19,deaths,20453
2020-04-19,recovered,77357
2020-04-20,confirmed,200210
2020-04-20,deaths,20852
2020-04-20,recovered,80587
2020-04-21,confirmed,204178
2020-04-21,deaths,21282
2020-04-21,recovered,82514
2020-04-22,confirmed,208389
2020-04-22,deaths,21717
2020-04-22,recovered,85915
2020-04-23,confirmed,213024
2020-04-23,deaths,22157
2020-04-23,recovered,89250
2020-04-24,confirmed,202990
2020-04-24,deaths,22524
2020-04-24,recovered,92355
2020-04-25,confirmed,205905
2020-04-25,deaths,22902
2020-04-25,recovered,95708
2020-04-26,confirmed,207634
2020-04-26,deaths,23190
2020-04-26,recovered,98372
2020-04-27,confirmed,209465
2020-04-27,deaths,23521
2020-04-27,recovered,100875
2020-04-28,confirmed,210773
2020-04-28,deaths,23822
2020-04-28,recovered,102548
2020-04-29,confirmed,212917
2020-04-29,deaths,24275
2020-04-29,recovered,108947
2020-04-30,confirmed,213435
2020-04-30,deaths,24543
2020-04-30,recovered,112050
2020-05-01,confirmed,213435
2020-05-01,deaths,24543
2020-05-01,recovered,112050
2020-05-02,confirmed,216582
2020-05-02,deaths,25100
2020-05-02,recovered,117248
2020-05-03,confirmed,217466
2020-05-03,deaths,25264
2020-05-03,recovered,118902
2020-05-04,confirmed,218011
2020-05-04,deaths,25428
2020-05-04,recovered,121343
2020-05-05,confirmed,219329
2020-05-05,deaths,25613
2020-05-05,recovered,123486
2020-05-06,confirmed,220325
2020-05-06,deaths,25857
2020-05-06,recovered,126002
2020-05-07,confirmed,221447
2020-05-07,deaths,26070
2020-05-07,recovered,128511
2020-05-08,confirmed,222857
2020-05-08,deaths,26299
2020-05-08,recovered,131148
2020-05-09,confirmed,223578
2020-05-09,deaths,26478
2020-05-09,recovered,133952
2020-05-10,confirmed,224350
2020-05-10,deaths,26621
2020-05-10,recovered,136166
2020-05-11,confirmed,227436
2020-05-11,deaths,26744
2020-05-11,recovered,137139
2020-05-12,confirmed,228030
2020-05-12,deaths,26920
2020-05-12,recovered,138980
2020-05-13,confirmed,228691
2020-05-13,deaths,27104
2020-05-13,recovered,140823
2020-05-14,confirmed,229540
2020-05-14,deaths,27321
2020-05-14,recovered,143374
2020-05-15,confirmed,230183
2020-05-15,deaths,27459
2020-05-15,recovered,144783
2020-05-16,confirmed,230698
2020-05-16,deaths,27563
2020-05-16,recovered,146446
2020-05-17,confirmed,230698
2020-05-17,deaths,27563
2020-05-17,recovered,146446
2020-05-18,confirmed,231606
2020-05-18,deaths,27709
2020-05-18,recovered,150376
2020-05-19,confirmed,232037
2020-05-19,deaths,27778
2020-05-19,recovered,0
2020-05-20,confirmed,232555
2020-05-20,deaths,27888
2020-05-20,recovered,150376
2020-05-21,confirmed,233037
2020-05-21,deaths,27940
2020-05-21,recovered,150376
2020-05-22,confirmed,234824
2020-05-22,deaths,28628
2020-05-22,recovered,150376
2020-05-23,confirmed,235290
2020-05-23,deaths,28678
2020-05-23,recovered,150376
2020-05-24,confirmed,235772
2020-05-24,deaths,28752
2020-05-24,recovered,150376
2020-05-25,confirmed,235400
2020-05-25,deaths,26834
2020-05-25,recovered,150376
2020-05-26,confirmed,236259
2020-05-26,deaths,27117
2020-05-26,recovered,150376
2020-05-27,confirmed,236259
2020-05-27,deaths,27117
2020-05-27,recovered,150376
2020-05-28,confirmed,237906
2020-05-28,deaths,27119
2020-05-28,recovered,150376
2020-05-29,confirmed,238564
2020-05-29,deaths,27121
2020-05-29,recovered,150376
2020-05-30,confirmed,239228
2020-05-30,deaths,27125
2020-05-30,recovered,150376
2020-05-31,confirmed,239479
2020-05-31,deaths,27127
2020-05-31,recovered,150376
2020-06-01,confirmed,239638
2020-06-01,deaths,27127
2020-06-01,recovered,150376
2020-06-02,confirmed,239932
2020-06-02,deaths,27127
2020-06-02,recovered,150376
2020-06-03,confirmed,240326
2020-06-03,deaths,27128
2020-06-03,recovered,150376
2020-06-04,confirmed,240660
2020-06-04,deaths,27133
2020-06-04,recovered,150376
2020-06-05,confirmed,240978
2020-06-05,deaths,27134
2020-06-05,recovered,150376
