date,status,cases
2020-04-03,recovered,1
2020-04-04,confirmed,9
2020-04-04,deaths,0
2020-04-04,recovered,1
2020-04-05,confirmed,9
2020-04-05,deaths,0
2020-04-05,recovered,1
2020-04-06,confirmed,9
2020-04-06,deaths,0
2020-04-06,recovered,1
2020-04-07,confirmed,9
2020-04-07,deaths,0
2020-04-07,recovered,1
2020-04-08,confirmed,9
2020-04-08,deaths,0
2020-04-08,recovered,1
2020-04-09,confirmed,9
2020-04-09,deaths,0
2020-04-09,recovered,1
2020-04-10,confirmed,9
2020-04-10,deaths,0
2020-04-10,recovered,1
2020-04-11,confirmed,9
2020-04-11,deaths,0
2020-04-11,recovered,1
2020-04-12,confirmed,12
2020-04-12,deaths,0
2020-04-12,recovered,1
2020-04-13,confirmed,14
2020-04-13,deaths,0
2020-04-13,recovered,1
2020-04-14,confirmed,16
2020-04-14,deaths,0
2020-04-14,recovered,1
2020-04-15,confirmed,16
2020-04-15,deaths,0
2020-04-15,recovered,1
2020-04-16,confirmed,16
2020-04-16,deaths,0
2020-04-16,recovered,2
2020-04-17,confirmed,30
2020-04-17,deaths,0
2020-04-17,recovered,2
2020-04-18,confirmed,31
2020-04-18,deaths,0
2020-04-18,recovered,2
2020-04-19,confirmed,31
2020-04-19,deaths,0
2020-04-19,recovered,4
2020-04-20,confirmed,31
2020-04-20,deaths,0
2020-04-20,recovered,4
2020-04-21,confirmed,43
2020-04-21,deaths,0
2020-04-21,recovered,4
2020-04-22,confirmed,45
2020-04-22,deaths,0
2020-04-22,recovered,7
2020-04-23,confirmed,48
2020-04-23,deaths,0
2020-04-23,recovered,10
2020-04-24,confirmed,49
2020-04-24,deaths,0
2020-04-24,recovered,11
2020-04-25,confirmed,49
2020-04-25,deaths,0
2020-04-25,recovered,12
2020-04-26,confirmed,52
2020-04-26,deaths,0
2020-04-26,recovered,16
2020-04-27,confirmed,52
2020-04-27,deaths,0
2020-04-27,recovered,16
2020-04-28,confirmed,54
2020-04-28,deaths,0
2020-04-28,recovered,16
2020-04-29,confirmed,57
2020-04-29,deaths,0
2020-04-29,recovered,16
2020-04-30,confirmed,57
2020-04-30,deaths,0
2020-04-30,recovered,16
2020-05-01,confirmed,59
2020-05-01,deaths,0
2020-05-01,recovered,16
2020-05-02,confirmed,59
2020-05-02,deaths,0
2020-05-02,recovered,16
2020-05-03,confirmed,75
2020-05-03,deaths,0
2020-05-03,recovered,16
2020-05-04,confirmed,75
2020-05-04,deaths,0
2020-05-04,recovered,16
2020-05-05,confirmed,82
2020-05-05,deaths,0
2020-05-05,recovered,16
2020-05-06,confirmed,99
2020-05-06,deaths,0
2020-05-06,recovered,22
2020-05-07,confirmed,101
2020-05-07,deaths,0
2020-05-07,recovered,22
2020-05-08,confirmed,102
2020-05-08,deaths,0
2020-05-08,recovered,31
2020-05-09,confirmed,110
2020-05-09,deaths,0
2020-05-09,recovered,31
2020-05-10,confirmed,110
2020-05-10,deaths,0
2020-05-10,recovered,31
2020-05-11,confirmed,134
2020-05-11,deaths,0
2020-05-11,recovered,33
2020-05-12,confirmed,217
2020-05-12,deaths,0
2020-05-12,recovered,33
2020-05-13,confirmed,250
2020-05-13,deaths,0
2020-05-13,recovered,35
2020-05-14,confirmed,249
2020-05-14,deaths,0
2020-05-14,recovered,35
2020-05-15,confirmed,267
2020-05-15,deaths,0
2020-05-15,recovered,36
2020-05-16,confirmed,291
2020-05-16,deaths,1
2020-05-16,recovered,36
2020-05-17,confirmed,295
2020-05-17,deaths,2
2020-05-17,recovered,36
2020-05-18,confirmed,375
2020-05-18,deaths,2
2020-05-18,recovered,36
2020-05-19,confirmed,402
2020-05-19,deaths,2
2020-05-19,recovered,37
2020-05-20,confirmed,427
2020-05-20,deaths,2
2020-05-20,recovered,45
2020-05-21,confirmed,457
2020-05-21,deaths,3
2020-05-21,recovered,49
2020-05-22,confirmed,516
2020-05-22,deaths,3
2020-05-22,recovered,70
2020-05-23,confirmed,584
2020-05-23,deaths,3
2020-05-23,recovered,70
2020-05-24,confirmed,603
2020-05-24,deaths,3
2020-05-24,recovered,87
2020-05-25,confirmed,682
2020-05-25,deaths,4
2020-05-25,recovered,112
2020-05-26,confirmed,772
2020-05-26,deaths,4
2020-05-26,recovered,155
2020-05-27,confirmed,886
2020-05-27,deaths,4
2020-05-27,recovered,183
2020-05-28,confirmed,1042
2020-05-28,deaths,5
2020-05-28,recovered,187
2020-05-29,confirmed,1212
2020-05-29,deaths,6
2020-05-29,recovered,206
2020-05-30,confirmed,1401
2020-05-30,deaths,6
2020-05-30,recovered,219
2020-05-31,confirmed,1572
2020-05-31,deaths,8
2020-05-31,recovered,220
2020-06-01,confirmed,1811
2020-06-01,deaths,8
2020-06-01,recovered,221
2020-06-02,confirmed,2099
2020-06-02,deaths,8
2020-06-02,recovered,266
2020-06-03,confirmed,2300
2020-06-03,deaths,9
2020-06-03,recovered,278
2020-06-04,confirmed,2634
2020-06-04,deaths,10
2020-06-04,recovered,290
2020-06-05,confirmed,2912
2020-06-05,deaths,11
2020-06-05,recovered,333
