date,status,cases
2020-04-25,confirmed,89328
2020-04-25,deaths,5650
2020-04-25,recovered,68193
2020-04-26,confirmed,90481
2020-04-26,deaths,5710
2020-04-26,recovered,69657
2020-04-27,confirmed,91472
2020-04-27,deaths,5806
2020-04-27,recovered,70933
2020-04-28,confirmed,92584
2020-04-28,deaths,5877
2020-04-28,recovered,72439
2020-04-29,confirmed,93657
2020-04-29,deaths,5957
2020-04-29,recovered,73791
2020-04-30,confirmed,94640
2020-04-30,deaths,6028
2020-04-30,recovered,75103
2020-05-01,confirmed,95646
2020-05-01,deaths,6091
2020-05-01,recovered,76318
2020-05-02,confirmed,96448
2020-05-02,deaths,6156
2020-05-02,recovered,77350
2020-05-03,confirmed,97424
2020-05-03,deaths,6203
2020-05-03,recovered,78422
2020-05-04,confirmed,98647
2020-05-04,deaths,6277
2020-05-04,recovered,79379
2020-05-05,confirmed,99970
2020-05-05,deaths,6340
2020-05-05,recovered,80475
2020-05-06,confirmed,101650
2020-05-06,deaths,6418
2020-05-06,recovered,81587
2020-05-07,confirmed,103135
2020-05-07,deaths,6486
2020-05-07,recovered,82744
2020-05-08,confirmed,104691
2020-05-08,deaths,6541
2020-05-08,recovered,83837
2020-05-09,confirmed,106220
2020-05-09,deaths,6589
2020-05-09,recovered,85064
2020-05-10,confirmed,107603
2020-05-10,deaths,6640
2020-05-10,recovered,86143
2020-05-11,confirmed,109286
2020-05-11,deaths,6685
2020-05-11,recovered,87422
2020-05-12,confirmed,110767
2020-05-12,deaths,6733
2020-05-12,recovered,88357
2020-05-13,confirmed,112725
2020-05-13,deaths,6783
2020-05-13,recovered,89428
2020-05-14,confirmed,114533
2020-05-14,deaths,6854
2020-05-14,recovered,90539
2020-05-15,confirmed,116635
2020-05-15,deaths,6902
2020-05-15,recovered,91836
2020-05-16,confirmed,118392
2020-05-16,deaths,6937
2020-05-16,recovered,93147
2020-05-17,confirmed,120198
2020-05-17,deaths,6988
2020-05-17,recovered,94464
2020-05-18,confirmed,122492
2020-05-18,deaths,7057
2020-05-18,recovered,95661
2020-05-19,confirmed,124603
2020-05-19,deaths,7119
2020-05-19,recovered,97173
2020-05-20,confirmed,126949
2020-05-20,deaths,7183
2020-05-20,recovered,98808
2020-05-21,confirmed,129341
2020-05-21,deaths,7249
2020-05-21,recovered,100564
2020-05-22,confirmed,131652
2020-05-22,deaths,7300
2020-05-22,recovered,102276
2020-05-23,confirmed,133521
2020-05-23,deaths,7359
2020-05-23,recovered,104072
2020-05-24,confirmed,135701
2020-05-24,deaths,7417
2020-05-24,recovered,105801
2020-05-25,confirmed,137724
2020-05-25,deaths,7451
2020-05-25,recovered,107713
2020-05-26,confirmed,139511
2020-05-26,deaths,7508
2020-05-26,recovered,109437
2020-05-27,confirmed,141591
2020-05-27,deaths,7564
2020-05-27,recovered,111176
2020-05-28,confirmed,143849
2020-05-28,deaths,7627
2020-05-28,recovered,112988
2020-05-29,confirmed,146668
2020-05-29,deaths,7677
2020-05-29,recovered,114931
2020-05-30,confirmed,148950
2020-05-30,deaths,7734
2020-05-30,recovered,116827
2020-05-31,confirmed,151466
2020-05-31,deaths,7797
2020-05-31,recovered,118848
2020-06-01,confirmed,154445
2020-06-01,deaths,7878
2020-06-01,recovered,121004
2020-06-02,confirmed,157562
2020-06-02,deaths,7942
2020-06-02,recovered,123077
2020-06-03,confirmed,160696
2020-06-03,deaths,8012
2020-06-03,recovered,125206
2020-06-04,confirmed,164270
2020-06-04,deaths,8071
2020-06-04,recovered,127485
