date,status,cases
2020-04-09,deaths,76
2020-04-09,recovered,698
2020-04-10,confirmed,11917
2020-04-10,deaths,94
2020-04-10,recovered,795
2020-04-11,confirmed,13584
2020-04-11,deaths,106
2020-04-11,recovered,1045
2020-04-12,confirmed,15770
2020-04-12,deaths,130
2020-04-12,recovered,1291
2020-04-13,confirmed,18328
2020-04-13,deaths,148
2020-04-13,recovered,1470
2020-04-14,confirmed,21102
2020-04-14,deaths,170
2020-04-14,recovered,1694
2020-04-15,confirmed,24490
2020-04-15,deaths,198
2020-04-15,recovered,1986
2020-04-16,confirmed,27938
2020-04-16,deaths,232
2020-04-16,recovered,2304
2020-04-17,confirmed,32008
2020-04-17,deaths,273
2020-04-17,recovered,2590
2020-04-18,confirmed,36793
2020-04-18,deaths,313
2020-04-18,recovered,3057
2020-04-19,confirmed,42853
2020-04-19,deaths,361
2020-04-19,recovered,3291
2020-04-20,confirmed,47121
2020-04-20,deaths,405
2020-04-20,recovered,3446
2020-04-21,confirmed,52763
2020-04-21,deaths,456
2020-04-21,recovered,3873
2020-04-22,confirmed,57999
2020-04-22,deaths,513
2020-04-22,recovered,4420
2020-04-23,confirmed,62773
2020-04-23,deaths,555
2020-04-23,recovered,4891
2020-04-24,confirmed,68622
2020-04-24,deaths,615
2020-04-24,recovered,5568
2020-04-25,confirmed,74588
2020-04-25,deaths,681
2020-04-25,recovered,6250
2020-04-26,confirmed,80949
2020-04-26,deaths,747
2020-04-26,recovered,6767
2020-04-27,confirmed,87147
2020-04-27,deaths,794
2020-04-27,recovered,7346
2020-04-28,confirmed,93558
2020-04-28,deaths,867
2020-04-28,recovered,8456
2020-04-29,confirmed,99399
2020-04-29,deaths,972
2020-04-29,recovered,10286
2020-04-30,confirmed,106498
2020-04-30,deaths,1073
2020-04-30,recovered,11619
2020-05-01,confirmed,114431
2020-05-01,deaths,1169
2020-05-01,recovered,13220
2020-05-02,confirmed,124054
2020-05-02,deaths,1222
2020-05-02,recovered,15013
