date,status,cases
2020-04-04,deaths,30
2020-04-04,recovered,701
2020-04-05,confirmed,5687
2020-04-05,deaths,35
2020-04-05,recovered,757
2020-04-06,confirmed,5797
2020-04-06,deaths,40
2020-04-06,recovered,1080
2020-04-07,confirmed,5895
2020-04-07,deaths,45
2020-04-07,recovered,1080
2020-04-08,confirmed,6010
2020-04-08,deaths,50
2020-04-08,recovered,1080
2020-04-09,confirmed,6108
2020-04-09,deaths,51
2020-04-09,recovered,1472
2020-04-10,confirmed,6215
2020-04-10,deaths,54
2020-04-10,recovered,1793
2020-04-11,confirmed,6303
2020-04-11,deaths,57
2020-04-11,recovered,1806
2020-04-12,confirmed,6315
2020-04-12,deaths,60
2020-04-12,recovered,1806
2020-04-13,confirmed,6351
2020-04-13,deaths,61
2020-04-13,recovered,1806
2020-04-14,confirmed,6415
2020-04-14,deaths,62
2020-04-14,recovered,2186
2020-04-15,confirmed,6440
2020-04-15,deaths,63
2020-04-15,recovered,2186
2020-04-16,confirmed,6462
2020-04-16,deaths,63
2020-04-16,recovered,2355
2020-04-17,confirmed,6522
2020-04-17,deaths,66
2020-04-17,recovered,3808
2020-04-18,confirmed,6568
2020-04-18,deaths,67
2020-04-18,recovered,4124
2020-04-19,confirmed,6610
2020-04-19,deaths,67
2020-04-19,recovered,4124
2020-04-20,confirmed,6623
2020-04-20,deaths,67
2020-04-20,recovered,4291
2020-04-21,confirmed,6645
2020-04-21,deaths,67
2020-04-21,recovered,4695
2020-04-22,confirmed,6652
2020-04-22,deaths,67
2020-04-22,recovered,4932
2020-04-23,confirmed,6662
2020-04-23,deaths,75
2020-04-23,recovered,5047
2020-04-24,confirmed,6677
2020-04-24,deaths,79
2020-04-24,recovered,5136
2020-04-25,confirmed,6694
2020-04-25,deaths,80
2020-04-25,recovered,5376
2020-04-26,confirmed,6714
2020-04-26,deaths,83
2020-04-26,recovered,5541
2020-04-27,confirmed,6721
2020-04-27,deaths,83
2020-04-27,recovered,5588
2020-04-28,confirmed,6744
2020-04-28,deaths,89
2020-04-28,recovered,5665
2020-04-29,confirmed,6752
2020-04-29,deaths,91
2020-04-29,recovered,5715
2020-04-30,confirmed,6766
2020-04-30,deaths,93
2020-04-30,recovered,5742
2020-05-01,confirmed,6778
2020-05-01,deaths,93
2020-05-01,recovered,5775
2020-05-02,confirmed,6799
2020-05-02,deaths,94
2020-05-02,recovered,5814
2020-05-03,confirmed,6822
2020-05-03,deaths,95
2020-05-03,recovered,5849
2020-05-04,confirmed,6847
2020-05-04,deaths,96
2020-05-04,recovered,5887
2020-05-05,confirmed,6875
2020-05-05,deaths,97
2020-05-05,recovered,5975
2020-05-06,confirmed,6894
2020-05-06,deaths,97
2020-05-06,recovered,6031
2020-05-07,confirmed,6913
2020-05-07,deaths,97
2020-05-07,recovered,6078
2020-05-08,confirmed,6918
2020-05-08,deaths,97
2020-05-08,recovered,6122
2020-05-09,confirmed,6939
2020-05-09,deaths,97
2020-05-09,recovered,6141
2020-05-10,confirmed,6948
2020-05-10,deaths,97
2020-05-10,recovered,6167
2020-05-11,confirmed,6970
2020-05-11,deaths,97
2020-05-11,recovered,6213
2020-05-12,confirmed,6980
2020-05-12,deaths,98
2020-05-12,recovered,6270
2020-05-13,confirmed,6989
2020-05-13,deaths,98
2020-05-13,recovered,6297
2020-05-14,confirmed,7019
2020-05-14,deaths,98
2020-05-14,recovered,6334
2020-05-15,confirmed,7035
2020-05-15,deaths,98
2020-05-15,recovered,6359
2020-05-16,confirmed,7044
2020-05-16,deaths,98
2020-05-16,recovered,6364
2020-05-17,confirmed,7054
2020-05-17,deaths,99
2020-05-17,recovered,6392
2020-05-18,confirmed,7068
2020-05-18,deaths,99
2020-05-18,recovered,6413
2020-05-19,confirmed,7072
2020-05-19,deaths,100
2020-05-19,recovered,6431
2020-05-20,confirmed,7081
2020-05-20,deaths,100
2020-05-20,recovered,6470
2020-05-21,confirmed,7095
2020-05-21,deaths,101
2020-05-21,recovered,6478
2020-05-22,confirmed,7099
2020-05-22,deaths,101
2020-05-22,recovered,6485
2020-05-23,confirmed,7114
2020-05-23,deaths,102
2020-05-23,recovered,6508
2020-05-24,confirmed,7114
2020-05-24,deaths,102
2020-05-24,recovered,6531
2020-05-25,confirmed,7126
2020-05-25,deaths,102
2020-05-25,recovered,6552
2020-05-26,confirmed,7139
2020-05-26,deaths,103
2020-05-26,recovered,6560
2020-05-27,confirmed,7150
2020-05-27,deaths,103
2020-05-27,recovered,6579
2020-05-28,confirmed,7165
2020-05-28,deaths,103
2020-05-28,recovered,6576
2020-05-29,confirmed,7184
2020-05-29,deaths,103
2020-05-29,recovered,6605
2020-05-30,confirmed,7192
2020-05-30,deaths,103
2020-05-30,recovered,6614
2020-05-31,confirmed,7202
2020-05-31,deaths,103
2020-05-31,recovered,6618
2020-06-01,confirmed,7221
2020-06-01,deaths,102
2020-06-01,recovered,6626
2020-06-02,confirmed,7229
2020-06-02,deaths,102
2020-06-02,recovered,6636
2020-06-03,confirmed,7240
2020-06-03,deaths,102
2020-06-03,recovered,6648
2020-06-04,confirmed,7247
2020-06-04,deaths,102
2020-06-04,recovered,6683
