date,status,cases
2020-04-08,recovered,345
2020-04-09,confirmed,65872
2020-04-09,deaths,9623
2020-04-09,recovered,359
2020-04-10,confirmed,74605
2020-04-10,deaths,10776
2020-04-10,recovered,588
2020-04-11,confirmed,79874
2020-04-11,deaths,11616
2020-04-11,recovered,622
2020-04-12,confirmed,85206
2020-04-12,deaths,12302
2020-04-12,recovered,626
2020-04-13,confirmed,89570
2020-04-13,deaths,13047
2020-04-13,recovered,304
2020-04-14,confirmed,94845
2020-04-14,deaths,14095
2020-04-14,recovered,323
2020-04-15,confirmed,99483
2020-04-15,deaths,14941
2020-04-15,recovered,368
2020-04-16,confirmed,104145
2020-04-16,deaths,15974
2020-04-16,recovered,375
2020-04-17,confirmed,109769
2020-04-17,deaths,16910
2020-04-17,recovered,394
2020-04-18,confirmed,115314
2020-04-18,deaths,18028
2020-04-18,recovered,414
2020-04-19,confirmed,121172
2020-04-19,deaths,18527
2020-04-19,recovered,436
2020-04-20,confirmed,125856
2020-04-20,deaths,19092
2020-04-20,recovered,446
2020-04-21,confirmed,130172
2020-04-21,deaths,20264
2020-04-21,recovered,638
2020-04-22,confirmed,134638
2020-04-22,deaths,21111
2020-04-22,recovered,683
2020-04-23,confirmed,139246
2020-04-23,deaths,21840
2020-04-23,recovered,712
2020-04-24,confirmed,144640
2020-04-24,deaths,22853
2020-04-24,recovered,724
2020-04-25,confirmed,149569
2020-04-25,deaths,23697
2020-04-25,recovered,774
2020-04-26,confirmed,154037
2020-04-26,deaths,24117
2020-04-26,recovered,778
2020-04-27,confirmed,158348
2020-04-27,deaths,24458
2020-04-27,recovered,807
2020-04-28,confirmed,162350
2020-04-28,deaths,25369
2020-04-28,recovered,813
2020-04-29,confirmed,166441
2020-04-29,deaths,26166
2020-04-29,recovered,857
2020-04-30,confirmed,172481
2020-04-30,deaths,26842
2020-04-30,recovered,859
2020-05-01,confirmed,178685
2020-05-01,deaths,27583
2020-05-01,recovered,892
2020-05-02,confirmed,183500
2020-05-02,deaths,28205
2020-05-02,recovered,896
2020-05-03,confirmed,187842
2020-05-03,deaths,28520
2020-05-03,recovered,901
2020-05-04,confirmed,191832
2020-05-04,deaths,28809
2020-05-04,recovered,910
2020-05-05,confirmed,196243
2020-05-05,deaths,29501
2020-05-05,recovered,926
2020-05-06,confirmed,202359
2020-05-06,deaths,30150
2020-05-06,recovered,934
2020-05-07,confirmed,207977
2020-05-07,deaths,30689
2020-05-07,recovered,970
2020-05-08,confirmed,212629
2020-05-08,deaths,31316
2020-05-08,recovered,997
2020-05-09,confirmed,216525
2020-05-09,deaths,31662
2020-05-09,recovered,1001
2020-05-10,confirmed,220449
2020-05-10,deaths,31930
2020-05-10,recovered,1002
2020-05-11,confirmed,224332
2020-05-11,deaths,32141
2020-05-11,recovered,1015
2020-05-12,confirmed,227741
2020-05-12,deaths,32769
2020-05-12,recovered,1023
2020-05-13,confirmed,230985
2020-05-13,deaths,33264
2020-05-13,recovered,1032
2020-05-14,confirmed,234440
2020-05-14,deaths,33693
2020-05-14,recovered,1043
2020-05-15,confirmed,238004
2020-05-15,deaths,34078
2020-05-15,recovered,1047
2020-05-16,confirmed,241461
2020-05-16,deaths,34546
2020-05-16,recovered,1058
2020-05-17,confirmed,244995
2020-05-17,deaths,34716
2020-05-17,recovered,1058
2020-05-18,confirmed,247709
2020-05-18,deaths,34876
2020-05-18,recovered,1090
2020-05-19,confirmed,250138
2020-05-19,deaths,35422
2020-05-19,recovered,1099
2020-05-20,confirmed,249619
2020-05-20,deaths,35786
2020-05-20,recovered,1116
2020-05-21,confirmed,252246
2020-05-21,deaths,36124
2020-05-21,recovered,1134
2020-05-22,confirmed,255544
2020-05-22,deaths,36475
2020-05-22,recovered,1142
2020-05-23,confirmed,258504
2020-05-23,deaths,36757
2020-05-23,recovered,1149
2020-05-24,confirmed,260916
2020-05-24,deaths,36875
2020-05-24,recovered,1151
2020-05-25,confirmed,262547
2020-05-25,deaths,36996
2020-05-25,recovered,1161
2020-05-26,confirmed,266599
2020-05-26,deaths,37130
2020-05-26,recovered,1161
2020-05-27,confirmed,268619
2020-05-27,deaths,37542
2020-05-27,recovered,1166
2020-05-28,confirmed,270508
2020-05-28,deaths,37919
2020-05-28,recovered,1167
2020-05-29,confirmed,272607
2020-05-29,deaths,38243
2020-05-29,recovered,1172
2020-05-30,confirmed,274219
2020-05-30,deaths,38458
2020-05-30,recovered,1187
2020-05-31,confirmed,276156
2020-05-31,deaths,38571
2020-05-31,recovered,1190
2020-06-01,confirmed,277736
2020-06-01,deaths,39127
2020-06-01,recovered,1221
2020-06-02,confirmed,279392
2020-06-02,deaths,39452
2020-06-02,recovered,1224
2020-06-03,confirmed,281270
2020-06-03,deaths,39811
2020-06-03,recovered,1212
2020-06-04,confirmed,283079
2020-06-04,deaths,39987
2020-06-04,recovered,1219
2020-06-05,confirmed,284734
2020-06-05,deaths,40344
2020-06-05,recovered,1228
