date,status,cases
2020-03-27,recovered,74720
2020-03-28,confirmed,81999
2020-03-28,deaths,3299
2020-03-28,recovered,75100
2020-03-29,confirmed,82122
2020-03-29,deaths,3304
2020-03-29,recovered,75582
2020-03-30,confirmed,82198
2020-03-30,deaths,3308
2020-03-30,recovered,75923
2020-03-31,confirmed,82279
2020-03-31,deaths,3309
2020-03-31,recovered,76206
2020-04-01,confirmed,82361
2020-04-01,deaths,3316
2020-04-01,recovered,76405
2020-04-02,confirmed,82432
2020-04-02,deaths,3322
2020-04-02,recovered,76565
2020-04-03,confirmed,82511
2020-04-03,deaths,3326
2020-04-03,recovered,76760
2020-04-04,confirmed,82543
2020-04-04,deaths,3330
2020-04-04,recovered,76946
2020-04-05,confirmed,82602
2020-04-05,deaths,3333
2020-04-05,recovered,77207
2020-04-06,confirmed,82665
2020-04-06,deaths,3335
2020-04-06,recovered,77310
2020-04-07,confirmed,82718
2020-04-07,deaths,3335
2020-04-07,recovered,77410
2020-04-08,confirmed,82809
2020-04-08,deaths,3337
2020-04-08,recovered,77567
2020-04-09,confirmed,82883
2020-04-09,deaths,3339
2020-04-09,recovered,77679
2020-04-10,confirmed,82941
2020-04-10,deaths,3340
2020-04-10,recovered,77791
2020-04-11,confirmed,83014
2020-04-11,deaths,3343
2020-04-11,recovered,77877
2020-04-12,confirmed,83134
2020-04-12,deaths,3343
2020-04-12,recovered,77956
2020-04-13,confirmed,83213
2020-04-13,deaths,3345
2020-04-13,recovered,78039
2020-04-14,confirmed,83306
2020-04-14,deaths,3345
2020-04-14,recovered,78200
2020-04-15,confirmed,83356
2020-04-15,deaths,3346
2020-04-15,recovered,78311
2020-04-16,confirmed,83403
2020-04-16,deaths,3346
2020-04-16,recovered,78401
2020-04-17,confirmed,83760
2020-04-17,deaths,4636
2020-04-17,recovered,77552
2020-04-18,confirmed,83787
2020-04-18,deaths,4636
2020-04-18,recovered,77614
2020-04-19,confirmed,83805
2020-04-19,deaths,4636
2020-04-19,recovered,77690
2020-04-20,confirmed,83817
2020-04-20,deaths,4636
2020-04-20,recovered,77745
2020-04-21,confirmed,83853
2020-04-21,deaths,4636
2020-04-21,recovered,77799
2020-04-22,confirmed,83868
2020-04-22,deaths,4636
2020-04-22,recovered,77861
2020-04-23,confirmed,83884
2020-04-23,deaths,4636
2020-04-23,recovered,77983
2020-04-24,confirmed,83899
2020-04-24,deaths,4636
2020-04-24,recovered,78109
2020-04-25,confirmed,83909
2020-04-25,deaths,4636
2020-04-25,recovered,78175
2020-04-26,confirmed,83912
2020-04-26,deaths,4637
2020-04-26,recovered,78277
2020-04-27,confirmed,83918
2020-04-27,deaths,4637
2020-04-27,recovered,78374
2020-04-28,confirmed,83940
2020-04-28,deaths,4637
2020-04-28,recovered,78422
2020-04-29,confirmed,83944
2020-04-29,deaths,4637
2020-04-29,recovered,78474
2020-04-30,confirmed,83956
2020-04-30,deaths,4637
2020-04-30,recovered,78523
2020-05-01,confirmed,83959
2020-05-01,deaths,4637
2020-05-01,recovered,78573
2020-05-02,confirmed,83959
2020-05-02,deaths,4637
2020-05-02,recovered,78586
2020-05-03,confirmed,83964
2020-05-03,deaths,4637
2020-05-03,recovered,78684
2020-05-04,confirmed,83966
2020-05-04,deaths,4637
2020-05-04,recovered,78792
2020-05-05,confirmed,83968
2020-05-05,deaths,4637
2020-05-05,recovered,78870
2020-05-06,confirmed,83970
2020-05-06,deaths,4637
2020-05-06,recovered,78929
2020-05-07,confirmed,83975
2020-05-07,deaths,4637
2020-05-07,recovered,78977
2020-05-08,confirmed,83976
2020-05-08,deaths,4637
2020-05-08,recovered,78993
2020-05-09,confirmed,83990
2020-05-09,deaths,4637
2020-05-09,recovered,79127
2020-05-10,confirmed,84010
2020-05-10,deaths,4637
2020-05-10,recovered,79167
2020-05-11,confirmed,84011
2020-05-11,deaths,4637
2020-05-11,recovered,79198
2020-05-12,confirmed,84018
2020-05-12,deaths,4637
2020-05-12,recovered,79222
2020-05-13,confirmed,84024
2020-05-13,deaths,4637
2020-05-13,recovered,79246
2020-05-14,confirmed,84029
2020-05-14,deaths,4637
2020-05-14,recovered,79261
2020-05-15,confirmed,84038
2020-05-15,deaths,4637
2020-05-15,recovered,79281
2020-05-16,confirmed,84044
2020-05-16,deaths,4638
2020-05-16,recovered,79293
2020-05-17,confirmed,84054
2020-05-17,deaths,4638
2020-05-17,recovered,79306
2020-05-18,confirmed,84063
2020-05-18,deaths,4638
2020-05-18,recovered,79310
2020-05-19,confirmed,84063
2020-05-19,deaths,4638
2020-05-19,recovered,79310
2020-05-20,confirmed,84063
2020-05-20,deaths,4638
2020-05-20,recovered,79310
2020-05-21,confirmed,84063
2020-05-21,deaths,4638
2020-05-21,recovered,79310
2020-05-22,confirmed,84081
2020-05-22,deaths,4638
2020-05-22,recovered,79332
2020-05-23,confirmed,84084
2020-05-23,deaths,4638
2020-05-23,recovered,79335
2020-05-24,confirmed,84095
2020-05-24,deaths,4638
2020-05-24,recovered,79343
2020-05-25,confirmed,84102
2020-05-25,deaths,4638
2020-05-25,recovered,79352
2020-05-26,confirmed,84103
2020-05-26,deaths,4638
2020-05-26,recovered,79358
2020-05-27,confirmed,84106
2020-05-27,deaths,4638
2020-05-27,recovered,79367
2020-05-28,confirmed,84106
2020-05-28,deaths,4638
2020-05-28,recovered,79371
2020-05-29,confirmed,84123
2020-05-29,deaths,4638
2020-05-29,recovered,79382
2020-05-30,confirmed,84128
2020-05-30,deaths,4638
2020-05-30,recovered,79386
2020-05-31,confirmed,84146
2020-05-31,deaths,4638
2020-05-31,recovered,79389
2020-06-01,confirmed,84154
2020-06-01,deaths,4638
2020-06-01,recovered,79398
2020-06-02,confirmed,84161
2020-06-02,deaths,4638
2020-06-02,recovered,79400
2020-06-03,confirmed,84160
2020-06-03,deaths,4638
2020-06-03,recovered,79404
2020-06-04,confirmed,84171
2020-06-04,deaths,4638
2020-06-04,recovered,79415
2020-06-05,confirmed,84177
2020-06-05,deaths,4638
2020-06-05,recovered,79420
