date,status,cases
2020-05-02,recovered,1473
2020-05-03,confirmed,2296
2020-05-03,deaths,97
2020-05-03,recovered,1490
2020-05-04,confirmed,2346
2020-05-04,deaths,98
2020-05-04,recovered,1544
2020-05-05,confirmed,2431
2020-05-05,deaths,102
2020-05-05,recovered,1571
2020-05-06,confirmed,2480
2020-05-06,deaths,102
2020-05-06,recovered,1602
2020-05-07,confirmed,2543
2020-05-07,deaths,102
2020-05-07,recovered,1626
2020-05-08,confirmed,2603
2020-05-08,deaths,104
2020-05-08,recovered,1661
2020-05-09,confirmed,2679
2020-05-09,deaths,107
2020-05-09,recovered,1702
2020-05-10,confirmed,2767
2020-05-10,deaths,109
2020-05-10,recovered,1734
2020-05-11,confirmed,2818
2020-05-11,deaths,110
2020-05-11,recovered,1790
2020-05-12,confirmed,2913
2020-05-12,deaths,112
2020-05-12,recovered,1903
2020-05-13,confirmed,3032
2020-05-13,deaths,115
2020-05-13,recovered,1966
2020-05-14,confirmed,3143
2020-05-14,deaths,115
2020-05-14,recovered,2028
2020-05-15,confirmed,3193
2020-05-15,deaths,117
2020-05-15,recovered,2089
2020-05-16,confirmed,3260
2020-05-16,deaths,121
2020-05-16,recovered,2126
2020-05-17,confirmed,3404
2020-05-17,deaths,123
2020-05-17,recovered,2218
2020-05-18,confirmed,3554
2020-05-18,deaths,127
2020-05-18,recovered,2310
2020-05-19,confirmed,3611
2020-05-19,deaths,131
2020-05-19,recovered,2366
2020-05-20,confirmed,3724
2020-05-20,deaths,134
2020-05-20,recovered,2438
2020-05-21,confirmed,3877
2020-05-21,deaths,140
2020-05-21,recovered,2483
2020-05-22,confirmed,3964
2020-05-22,deaths,147
2020-05-22,recovered,2532
2020-05-23,confirmed,4272
2020-05-23,deaths,152
2020-05-23,recovered,2585
2020-05-24,confirmed,4469
2020-05-24,deaths,160
2020-05-24,recovered,2738
2020-05-25,confirmed,4632
2020-05-25,deaths,163
2020-05-25,recovered,2811
2020-05-26,confirmed,4848
2020-05-26,deaths,169
2020-05-26,recovered,2852
2020-05-27,confirmed,5135
2020-05-27,deaths,175
2020-05-27,recovered,2904
2020-05-28,confirmed,5457
2020-05-28,deaths,179
2020-05-28,recovered,2971
2020-05-29,confirmed,5873
2020-05-29,deaths,185
2020-05-29,recovered,3044
2020-05-30,confirmed,6179
2020-05-30,deaths,195
2020-05-30,recovered,3110
2020-05-31,confirmed,6439
2020-05-31,deaths,205
2020-05-31,recovered,3156
2020-06-01,confirmed,6868
2020-06-01,deaths,215
2020-06-01,recovered,3275
2020-06-02,confirmed,7387
2020-06-02,deaths,235
2020-06-02,recovered,3508
2020-06-03,confirmed,8168
2020-06-03,deaths,256
2020-06-03,recovered,4095
2020-06-04,confirmed,8840
2020-06-04,deaths,271
2020-06-04,recovered,4338
