date,status,cases
2020-04-04,confirmed,25956
2020-04-04,deaths,434
2020-04-04,recovered,2577
2020-04-05,confirmed,31512
2020-04-05,deaths,516
2020-04-05,recovered,3012
2020-04-06,confirmed,33126
2020-04-06,deaths,676
2020-04-06,recovered,3256
2020-04-07,confirmed,35744
2020-04-07,deaths,748
2020-04-07,recovered,3791
2020-04-08,confirmed,38282
2020-04-08,deaths,812
2020-04-08,recovered,4154
2020-04-09,confirmed,41308
2020-04-09,deaths,1004
2020-04-09,recovered,5162
2020-04-10,confirmed,44118
2020-04-10,deaths,1112
2020-04-10,recovered,5855
2020-04-11,confirmed,46632
2020-04-11,deaths,1306
2020-04-11,recovered,6589
2020-04-12,confirmed,48598
2020-04-12,deaths,1426
2020-04-12,recovered,7123
2020-04-13,confirmed,51360
2020-04-13,deaths,1560
2020-04-13,recovered,7758
2020-04-14,confirmed,54070
2020-04-14,deaths,1800
2020-04-14,recovered,8210
2020-04-15,confirmed,56418
2020-04-15,deaths,2014
2020-04-15,recovered,8966
2020-04-16,confirmed,61618
2020-04-16,deaths,2516
2020-04-16,recovered,9698
2020-04-17,confirmed,65628
2020-04-17,deaths,2710
2020-04-17,recovered,10545
2020-04-18,confirmed,68712
2020-04-18,deaths,2800
2020-04-18,recovered,10964
2020-04-19,confirmed,71266
2020-04-19,deaths,3128
2020-04-19,recovered,11847
2020-04-20,confirmed,75316
2020-04-20,deaths,3452
2020-04-20,recovered,12543
2020-04-21,confirmed,78804
2020-04-21,deaths,3818
2020-04-21,recovered,13188
2020-04-22,confirmed,83326
2020-04-22,deaths,4154
2020-04-22,recovered,14454
2020-04-23,confirmed,86598
2020-04-23,deaths,4480
2020-04-23,recovered,14761
2020-04-24,confirmed,89838
2020-04-24,deaths,4802
2020-04-24,recovered,15149
2020-04-25,confirmed,92742
2020-04-25,deaths,5140
2020-04-25,recovered,16013
2020-04-26,confirmed,96066
2020-04-26,deaths,5372
2020-04-26,recovered,16883
2020-04-27,confirmed,99232
2020-04-27,deaths,5680
2020-04-27,recovered,18268
2020-04-28,confirmed,102300
2020-04-28,deaths,5964
2020-04-28,recovered,19231
2020-04-29,confirmed,105730
2020-04-29,deaths,6308
2020-04-29,recovered,20327
2020-04-30,confirmed,108914
2020-04-30,deaths,6618
2020-04-30,recovered,21424
2020-05-01,confirmed,112684
2020-05-01,deaths,7072
2020-05-01,recovered,22764
2020-05-02,confirmed,115850
2020-05-02,deaths,7366
2020-05-02,recovered,23814
2020-05-03,confirmed,121006
2020-05-03,deaths,7588
2020-05-03,recovered,24921
2020-05-04,confirmed,123912
2020-05-04,deaths,8004
2020-05-04,recovered,26030
2020-05-05,confirmed,126428
2020-05-05,deaths,8378
2020-05-05,recovered,27006
2020-05-06,confirmed,129386
2020-05-06,deaths,8730
2020-05-06,recovered,28184
2020-05-07,confirmed,132400
2020-05-07,deaths,9080
2020-05-07,recovered,29260
2020-05-08,confirmed,135346
2020-05-08,deaths,9392
2020-05-08,recovered,30239
2020-05-09,confirmed,137834
2020-05-09,deaths,9644
2020-05-09,recovered,31262
2020-05-10,confirmed,140180
2020-05-10,deaths,9980
2020-05-10,recovered,32109
2020-05-11,confirmed,142526
2020-05-11,deaths,10228
2020-05-11,recovered,33007
2020-05-12,confirmed,144836
2020-05-12,deaths,10598
2020-05-12,recovered,34055
2020-05-13,confirmed,147134
2020-05-13,deaths,10848
2020-05-13,recovered,35177
2020-05-14,confirmed,149560
2020-05-14,deaths,11182
2020-05-14,recovered,36104
2020-05-15,confirmed,151916
2020-05-15,deaths,11356
2020-05-15,recovered,36908
2020-05-16,confirmed,154410
2020-05-16,deaths,11598
2020-05-16,recovered,37832
2020-05-17,confirmed,156662
2020-05-17,deaths,11804
2020-05-17,recovered,38563
2020-05-18,confirmed,158820
2020-05-18,deaths,11918
2020-05-18,recovered,39251
2020-05-19,confirmed,160984
2020-05-19,deaths,12054
2020-05-19,recovered,40069
2020-05-20,confirmed,163148
2020-05-20,deaths,12298
2020-05-20,recovered,40793
2020-05-21,confirmed,165482
2020-05-21,deaths,12532
2020-05-21,recovered,41731
2020-05-22,confirmed,167892
2020-05-22,deaths,12718
2020-05-22,recovered,42608
2020-05-23,confirmed,170300
2020-05-23,deaths,12930
2020-05-23,recovered,43318
2020-05-24,confirmed,172210
2020-05-24,deaths,13066
2020-05-24,recovered,43998
2020-05-25,confirmed,174236
2020-05-25,deaths,13308
2020-05-25,recovered,44651
2020-05-26,confirmed,176178
2020-05-26,deaths,13504
2020-05-26,recovered,45352
2020-05-27,confirmed,177976
2020-05-27,deaths,13750
2020-05-27,recovered,46248
2020-05-28,confirmed,179950
2020-05-28,deaths,13962
2020-05-28,recovered,46961
2020-05-29,confirmed,181816
2020-05-29,deaths,14124
2020-05-29,recovered,47905
2020-05-30,confirmed,183360
2020-05-30,deaths,14316
2020-05-30,recovered,48517
2020-05-31,confirmed,184956
2020-05-31,deaths,14746
2020-05-31,recovered,49213
2020-06-01,confirmed,186574
2020-06-01,deaths,14806
2020-06-01,recovered,50091
2020-06-02,confirmed,187920
2020-06-02,deaths,14954
2020-06-02,recovered,50725
2020-06-03,confirmed,189282
2020-06-03,deaths,15156
2020-06-03,recovered,51506
2020-06-04,confirmed,190538
2020-06-04,deaths,15432
2020-06-04,recovered,52184
