date,status,cases
2020-04-07,deaths,17127
2020-04-07,recovered,24392
2020-04-08,confirmed,139422
2020-04-08,deaths,17669
2020-04-08,recovered,26491
2020-04-09,confirmed,143626
2020-04-09,deaths,18279
2020-04-09,recovered,28470
2020-04-10,confirmed,147577
2020-04-10,deaths,18849
2020-04-10,recovered,30455
2020-04-11,confirmed,152271
2020-04-11,deaths,19468
2020-04-11,recovered,32534
2020-04-12,confirmed,156363
2020-04-12,deaths,19899
2020-04-12,recovered,34211
2020-04-13,confirmed,159516
2020-04-13,deaths,20465
2020-04-13,recovered,35435
2020-04-14,confirmed,162488
2020-04-14,deaths,21067
2020-04-14,recovered,37130
2020-04-15,confirmed,165155
2020-04-15,deaths,21645
2020-04-15,recovered,38092
2020-04-16,confirmed,168941
2020-04-16,deaths,22170
2020-04-16,recovered,40164
2020-04-17,confirmed,172434
2020-04-17,deaths,22745
2020-04-17,recovered,42727
2020-04-18,confirmed,175925
2020-04-18,deaths,23227
2020-04-18,recovered,44927
2020-04-19,confirmed,178972
2020-04-19,deaths,23660
2020-04-19,recovered,47055
2020-04-20,confirmed,181228
2020-04-20,deaths,24114
2020-04-20,recovered,48877
2020-04-21,confirmed,183957
2020-04-21,deaths,24648
2020-04-21,recovered,51600
2020-04-22,confirmed,187327
2020-04-22,deaths,25085
2020-04-22,recovered,54543
2020-04-23,confirmed,189973
2020-04-23,deaths,25549
2020-04-23,recovered,57576
2020-04-24,confirmed,192994
2020-04-24,deaths,25969
2020-04-24,recovered,60498
2020-04-25,confirmed,195351
2020-04-25,deaths,26384
2020-04-25,recovered,63120
2020-04-26,confirmed,197675
2020-04-26,deaths,26644
2020-04-26,recovered,64928
2020-04-27,confirmed,199414
2020-04-27,deaths,26977
2020-04-27,recovered,66624
2020-04-28,confirmed,201505
2020-04-28,deaths,27359
2020-04-28,recovered,68941
2020-04-29,confirmed,203591
2020-04-29,deaths,27682
2020-04-29,recovered,71252
2020-04-30,confirmed,205463
2020-04-30,deaths,27967
2020-04-30,recovered,75945
2020-05-01,confirmed,207428
2020-05-01,deaths,28236
